3784	4531	3311	4860	4059	4493	3728	3899	3912	
3792	4551	3336	4783	4003	4487	3722	3888	3938	
3777	4533	3330	4800	3996	4488	3721	3893	3924	
3785	4503	3357	4800	3981	4480	3716	3898	3948	
3793	4512	3279	4835	3993	4473	3726	3858	3943	
3836	4490	3308	4834	3988	4461	3707	3872	3928	
3842	4441	3326	4834	3970	4478	3722	3880	3925	
3814	4431	3396	4807	3926	4477	3720	3873	3922	
3810	4417	3410	4798	3934	4479	3713	3895	3906	
3824	4418	3439	4789	3932	4485	3703	3904	3921	
3819	4405	3462	4803	3939	4481	3710	3906	3930	
3819	4361	3480	4782	3903	4482	3696	3924	3916	
3807	4355	3481	4774	3893	4508	3729	3917	3923	
3824	4347	3508	4771	3876	4473	3714	3939	3943	
3817	4331	3510	4783	3883	4473	3708	3952	3946	
3815	4342	3514	4770	3883	4482	3710	3915	3940	
3827	4331	3539	4768	3872	4483	3704	3920	3925	
3823	4329	3502	4758	3869	4479	3704	3923	3923	
3820	4327	3513	4756	3856	4464	3695	3909	3942	
3801	4322	3498	4763	3898	4472	3710	3914	3920	
3820	4329	3460	4777	3922	4466	3713	3917	3923	
3819	4338	3472	4798	3924	4458	3708	3921	3936	
3820	4322	3453	4801	3934	4462	3702	3921	3918	
3822	4315	3443	4808	3920	4468	3721	3927	3937	
3826	4308	3463	4788	3907	4487	3716	3919	3923	
3831	4291	3453	4787	3906	4463	3738	3936	3934	
3830	4293	3455	4778	3881	4467	3714	3932	3960	
3833	4308	3475	4777	3877	4459	3711	3914	3905	
3829	4301	3466	4771	3870	4461	3726	3921	3923	
3821	4311	3450	4779	3893	4460	3707	3918	3905	
3820	4313	3459	4783	3884	4453	3725	3932	3920	
3812	4337	3451	4783	3885	4454	3721	3922	3928	
3843	4353	3461	4776	3855	4452	3716	3944	3929	
3868	4371	3478	4788	3881	4445	3726	3933	3925	
3865	4366	3450	4805	3907	4461	3745	3950	3917	
3852	4356	3440	4780	3889	4511	3744	3938	3909	
3838	4367	3440	4783	3899	4437	3752	3933	3917	
3833	4379	3429	4774	3908	4432	3724	3972	3926	
3829	4405	3433	4770	3896	4437	3722	3910	3911	
3841	4388	3420	4780	3900	4439	3722	3929	3900	
3863	4390	3396	4778	3904	4429	3729	3937	3913	
3833	4430	3306	4833	3960	4425	3742	3907	3893	
