3644	4408	3607	4433	2774	5508	3857	4005	3747	
3637	4395	3587	4422	2781	5485	3863	4016	3747	
3658	4428	3586	4443	2816	5505	3827	3991	3728	
3623	4432	3576	4440	2812	5514	3831	3972	3753	
3618	4410	3585	4426	2819	5516	3828	3974	3746	
3618	4403	3573	4422	2786	5516	3852	3987	3773	
3631	4409	3576	4425	2808	5485	3812	3986	3748	
3627	4418	3597	4421	2789	5490	3809	3972	3750	
3625	4395	3587	4413	2786	5487	3816	3991	3747	
3632	4399	3585	4426	2793	5482	3805	3973	3744	
3631	4394	3592	4410	2796	5492	3820	3977	3746	
3630	4399	3571	4390	2794	5498	3794	3971	3760	
3637	4441	3595	4411	2779	5481	3788	3956	3750	
3630	4411	3621	4426	2803	5485	3786	3987	3756	
3637	4414	3584	4393	2797	5471	3779	3968	3761	
3640	4401	3596	4396	2808	5468	3822	3978	3747	
3636	4400	3595	4400	2823	5463	3779	4000	3751	
3642	4392	3594	4388	2804	5454	3779	4011	3759	
3649	4408	3591	4383	2806	5450	3770	4003	3727	
3630	4394	3602	4389	2823	5464	3782	4009	3747	
3647	4403	3599	4380	2799	5444	3776	3994	3741	
3643	4407	3593	4393	2808	5463	3785	3999	3728	
3662	4424	3598	4400	2809	5452	3791	3998	3727	
3647	4383	3625	4401	2806	5452	3784	4010	3749	
3636	4401	3606	4423	2813	5458	3767	3995	3738	
3647	4398	3581	4391	2816	5477	3790	3992	3746	
3627	4397	3593	4411	2799	5464	3796	3995	3763	
3617	4390	3591	4407	2798	5483	3758	3994	3742	
3610	4391	3586	4413	2787	5472	3765	3974	3829	
3608	4369	3582	4416	2794	5489	3762	3985	3745	
3613	4379	3585	4404	2798	5488	3781	3968	3733	
3628	4392	3594	4410	2787	5466	3768	3933	3741	
3636	4383	3583	4393	2801	5466	3764	3949	3753	
3637	4385	3588	4390	2800	5461	3770	3962	3744	
3621	4406	3620	4423	2832	5471	3767	3953	3734	
3632	4385	3586	4413	2816	5488	3772	3971	3756	
3621	4379	3586	4387	2773	5476	3773	3955	3746	
3611	4375	3598	4415	2798	5470	3816	3972	3738	
3622	4378	3590	4402	2797	5482	3769	3945	3729	
3627	4374	3603	4415	2807	5468	3723	3924	3740	
3622	4383	3593	4385	2793	5470	3739	3934	3747	
3622	4366	3586	4388	2785	5448	3706	3947	3731	
